City,Place,Review,Rating,Name,Date,Raw_Review,Wheelchair Accessibility,Visual Impairments,Mobility Impairments,Hearing Impairments
New Delhi,Lotus Temple,lotus temple peaceful place lush green surroundings located n heart delhi conntected bus metro statues beautiful architecture beautiful gardens visit,5,Anonymous,,Lotus temple is a very peaceful place with lush green surroundings. It is located n the heart of Delhi and is well conntected to bus and metro. There are no statues but only beautiful architecture and beautiful gardens. A must visit.,1.0,0.5,1.0,1.0
New Delhi,India Gate,hexagon great drive place gets crowded weekends specially weather good chuskis india gate,5,Anonymous,,"The hexagon is a great drive... But this place gets over crowded on weekends, specially when  the weather is good. 

Must the chuskis at India gate",1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,famous formed mughal samart history famous things inside know attractive place place,4,Anonymous,,It is famous and formed by mughal samart.  Its history is very famous and many things inside to see and know about them.  It is attractive place. Must see that place...,1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,scale history grandeur interesting local guide background information photographing details views tight schedule hour plenty time,4,Anonymous,,"The scale, the history, the grandeur....all more than just interesting. A local guide will give background information, and you will find yourself photographing details and views.  If on a tight schedule, an hour or so should be plenty of time.",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,interesting stunning place right heart delhi worth visit spent couple hours strolling gardens admiring beautiful building unlike sites india crammed people,5,Anonymous,,Interesting and stunning place right in the heart of Delhi. Well worth a visit. Spent a couple of hours here strolling through the gardens and admiring the beautiful building. Unlike other sites in India it wasn't crammed with people.,1.0,0.5,1.0,1.0
New Delhi,Gurudwara Bangla Sahib,visit place irrespective religion felt nice general public volunteering shoe counters prasad counters wish time participate,4,Anonymous,,"You should visit this place irrespective of your religion. Felt very nice to see the general public volunteering at the shoe counters, prasad counters etc. I wish I had time to participate in those.",1.0,1.0,1.0,1.0
New Delhi,Lotus Temple,visit bahai lotus temple kids beautiful place sort challenge traffic reached inside really enjoyed quite peaceful,5,Anonymous,,"The visit to the Bahai Lotus Temple, was for the kids to see how beautiful this place is. Although it was sort of a challenge to get here, due to traffic, but once we reached inside we really enjoyed it. Quite peaceful.",1.0,0.5,1.0,1.0
New Delhi,Humayun's Tomb,humayun tomb amazing historical site went told constructed like fort humbling look surreal leaves speechless,4,Anonymous,,"Humayun's tomb is an amazing historical site. When we went, we were told that it was constructed like a fort. It was humbling to look at, surreal, and it leaves you speechless.",1.0,0.5,1.0,1.0
New Delhi,Connaught Place,place variety food shopping high end budget connected buses metro public mode transport explore big small markets shops exclusive indian artifacts,3,Anonymous,,"This is the place to go for a variety of food and shopping, both high end and budget. Well connected by the buses and Metro system as a public mode of transport. Explore the big and small markets and shops for some exclusive Indian artifacts...",1.0,1.0,1.0,1.0
New Delhi,Chandni Chowk,old bazaar market area central delhi near old delhi railway station red fort mughal emperor shah jahan constructed beloved daughter jahanara market beautified canals bit congested looks like typical indian community,5,Anonymous,,"It is a old bazaar or market area in central Delhi near old Delhi railway station and Red Fort. Mughal emperor Shah Jahan constructed it with his beloved daughter Jahanara. The market once beautified with canals, now bit congested and looks like typical Indian community...",0.0,0.0,0.0,1.0
New Delhi,Chandni Chowk,type product chandni chowk best place books bridal dress gurudwara shiv gauri temple home renovation wedding planning chandni chowk specialty corners task,4,Anonymous,,"For any type of product, chandni chowk is best place. From Books to Bridal dress, from Gurudwara to Shiv- Gauri Temple, from home renovation to wedding planning. Chandni chowk has specialty corners for each task.",0.0,0.0,0.0,1.0
New Delhi,Qutub Minar,pretty cool great photo stand archway pic paying rupees arkshardham temple rs bit steep spent minutes,5,Anonymous,,"It's pretty cool to see it, and you can get a great photo if you stand just behind the archway (see my pic) however after paying 0 rupees to go to the Arkshardham temple, RS250 for this seems a bit steep! Spent about 30 minutes...",0.5,0.5,0.5,1.0
New Delhi,Qutub Minar,beautiful place remember visit early morning opens better able appreciate beauty crowded ticket rupees indian nationals,5,Anonymous,,"It is a beautiful place but remember visit during early morning .It opens at 7 am ,its better to be the first one as you will be able appreciate the beauty only when its not crowded.
It has ticket of 10 rupees(For Indian Nationals) and...",0.5,0.5,0.5,1.0
New Delhi,Humayun's Tomb,humayun tomb area delhi particular cross companion offers texture taj mahal agra fact structure like view,4,Anonymous,,Humayun's Tomb is the must area to go to in Delhi in particular if you cross there together with your companion. It offers the texture of Taj Mahal Agra due to the fact its structure may be very just like that. The view from the...,1.0,0.5,1.0,1.0
New Delhi,Qutub Minar,qutab minar tallest structure delhi built years ago stone structure withstood heat dust lost original stories visitors allowed climb longer,3,Anonymous,,"Qutab Minar was once the tallest structure in Delhi. Built over 600 years ago, the stone structure has withstood the heat and dust well (it has lost 2 of its original 7 stories though). Visitors are not allowed to climb up any longer.

There is...",0.5,0.5,0.5,1.0
New Delhi,India Gate,best tym pay visit evening cool breeze blowing forget crowded delhi pay visit kham market night,4,Anonymous,,Best tym to pay a visit in evening.......cool breeze are blowing.....you forget that you are in crowded delhi.....also pay visit to kham market in night..,1.0,1.0,1.0,1.0
New Delhi,ISKCON Temple Delhi,located southern delhi huge temple beautifully built peace mind devotional place feel presence lord krisna attend aarti,5,Anonymous,,"located at southern part of delhi, it is huge temple. beautifully built, you get peace of mind. it is devotional place, you feel presence of lord krisna every where. must attend the aarti.",1.0,1.0,1.0,1.0
New Delhi,Swaminarayan Akshardham,st time experience altogether different hv nvr thought tht delhi good thr nd watching new things pls shud,4,Anonymous,,I have been there 1st time and the experience was altogether different..i hv nvr thought tht this can be in Delhi..it was very good being thr nd watching new things..pls all shud go at least once..,1.0,1.0,1.0,1.0
New Delhi,Chandni Chowk,great food place shopping food unique winters u daulat ka chat fabulous parenthe wali gali good fruit wali chat vendors available online,5,Anonymous,,"Great food place... And shopping.. 

The food is unique too..  In winters u get daulat ka chat which is fabulous,  other than parenthe wali gali is good and the fruit wali chat,  the vendors are all available online.",0.0,0.0,0.0,1.0
New Delhi,Hauz Khas Village,bit track hauz khas rightly famous bohemian feeling nice boutiques,4,Anonymous,,"It is a bit out of track, but Hauz  Khas is rightly famous for its bohemian feeling and nice boutiques.",0.5,0.5,0.5,1.0
New Delhi,Connaught Place,matter mood connaught place great market awesome restaurants bars spectacular crowd times,5,Anonymous,,"No matter what the mood is, Connaught Place has it for me, great market, with awesome restaurants, bars and spectacular crowd all the times.",1.0,1.0,1.0,1.0
New Delhi,Humayun's Tomb,tomb situated near yamuna river kilometres connaught place beautiful building reminiscent taj mahal predates years minarets set symetrical gardens number,4,Anonymous,,"The tomb is situated near to the Yamuna river about 5 kilometres from Connaught Place. Its a beautiful building reminiscent of the Taj Mahal which it predates by 60 years or so, but without the minarets. Its set in symetrical gardens along with a number...",1.0,0.5,1.0,1.0
New Delhi,Chandni Chowk,real insight old new india travelling red fort metro need walk chandni chowk metro station real eye opener sikh histories notable gurudwaras sisganj sight,3,Anonymous,,"A real insight to old and new India.   If travelling to the Red Fort by metro, you need to walk through Chandni Chowk to get there, from the metro station.   A real eye-opener.   Also has one of Sikh histories notable gurudwaras, Sisganj, the sight of...",0.0,0.0,0.0,1.0
New Delhi,Chandni Chowk,typical indian market buy wanted knew rick shaw ride great way weave narrow roads flavour chandni,4,Anonymous,,"Another typical Indian market   You could buy anything you wanted here if you knew where to go!
Our rick shaw ride was a great way to weave through these narrow roads and get a flavour of Chandni",0.0,0.0,0.0,1.0
New Delhi,Lotus Temple,peacefulness blankets moment enter temple idol picture god means faith god believe moment inside temple negative thought cross,4,Anonymous,,"Peacefulness blankets you the moment you enter the Temple. No Idol or picture of GOD that means .. You can be ONE with your own Faith and God you believe in. During the moment you are inside the temple, No Negative thought can cross your...",1.0,0.5,1.0,1.0
